line,desc,qty,uom,part,confidence,vendor,sku,matched_desc,catalog_uom,pack_qty,uom_normalized,uom_mismatch,unit_merch_cost,unit_freight,landed_unit,sell_unit,extended,gap,alt_1,alt_2
1,"TRASH BAGS, HEAVY DUTY, 33” X 40” FLAT SEAL OR 23” X 40” WITH 10” GUSSET SEAL, OPAQUE BLACK, 30GALLON, 50 BAGS/ROLL, WITH 6” TIES",850.0,EA,,gap,,,,,,,,,,,,,"no evidence-grade catalog match (part/spec, or >=3-token overlap at score >=40)",,
2,"TRASH BAGS, EXTRA HEAVY DUTY, 38” X 65”, CLEAR, 60 GALLON, 50 BAGS/ROLL, WITH HOLLOW CORE AND 6”TIES",1250.0,EA,,gap,,,,,,,,,,,,,"no evidence-grade catalog match (part/spec, or >=3-token overlap at score >=40)",,
